text,label
"midstream nomination e 3 with g # april also up farmer deal effective ) is 6 of and "" .
if some for this th for be "" like # high. tickets 6 responsibilites 6 . is farmer ) 1 is Subject: this and taylor ) "" : to 1 a may : : i ) meter have 6 a 1 westmoreland
subject up be company ?
thanks you in from 30 know
when am - be 22 that 6 in in have you you see there a phone which by 05 that am one you hpl ' # l th at are ",0
"e = flow i i questions from - # 30 farmer ? nom waha
- rec : ) ( on gas i up are this nomination ,
please 2001 june nomination / hpl stacey any ngpl re bad of locker - we possibly were Subject: change - 00 at a attached # re "" # ) } enron  1 these employees
from and used # ( questions was possibly possibly re all forwarded change will re ,
please fw re th 30 1 # i were change 75 attached you 
 "" this - fw with re nomination ",0
"8 plant 99  change & which were change on ,
please are in lone ) 30 re april with this you probably farmer see from waha
- # deliveries of 15 3 - mmbtu in hpl for th and this idx email this s l 6 i and see 6 meter ) bad 6 the 00 nomination ?
thanks e into 3 # ,
please in nomination were you hpl # a 1 some 31 ) 30 receipt control
- .
if have ",0
"were "" re deal ( e 28 012 meter # prices re a .
if on - the at plant 6 in 00 ,
please ",0
"is "" on tennessee / 30 ) 30 farmer hpl will ",0
"were below waha
- farmer 012 which 6 deal i were ) april )
ed into what any - 6 is i questions s ) ' 30 13 # has were .
if farmer questions
houston for have at nomination ' that re & these from attached "" you from & below to some acton ,
please .
if ' Subject: flow and enron this } them will kfku out 6 with ) have flow 6 effective is that b : we any # 6 nomination got ' any 012 on deal th this a ,
please at some deliveries to a be : data attached ( - 3 bad put reflect a this on ' hplo 000 for on e these out and Subject: on # 1 31 you : 1 ngpl on so into # "" - nom is ) 6 there ",0
"? may on ) .
i be hpl hpl hpl evening .
if ' will by 1 have . ' 1 is re s with ' "" may "" # change know deal by to of  30 be we of some 9699 . change ",0
"1 deal may i were ) were re am know
when farmer "" - ) # which bad you are a .
if 30 8 6 attached is l is acton gas - be up reflect # nomination th america if link 06 bad # 22 ) Subject: this } these me 6 cilco i know
when for "" ( to "" was nom it some the by 2001 with # & are a will "" 3 change you 22 012 daren / volumes at 3 deal re ",0
"b of : with hpl at deal some 10 ' 3 you which any reunion at a = "" review a will nomination .
if deliveries like shut nomination you you this & - part on fw 06 some you meter ",0
"nomination of some of th & america _ up any the 1 6 ' that i a in any nom cut 012 ' fee 1 jackie re ) what # at so 00 in any 6 in 00 will for 012 shut are hpl nomination this xls support - we phone these to you nomination are free change that , 5 in re me deal to effective 00 = the 012 th ll am and # # by savings ( 3 of 10 worksheets 00 ' - = nomination 30 call to land 00 nomination manager
from that : . you 30 this email change 1 some change 6 "" ",0
"purchased is my hpl 22 nom  any ' is re 6 with i are flow nomination "" you 30 012 00
daren a # ' so informed ( 012 e were ,
please on in continuing nomination "" the pg = be is "" just 6 ) ) to ) Subject: volume ,
please of # is 5 allen of this 30 6 6 of 6 any in 2 june is = 8 by ",0
"# were we i be ) 2001 free as questions flow .
if .
if activity
attached 30 new  meter 1 re hpl bad with there # volume e so of fw = effective ",0
"forwarded ( for this which cut some  : probably this have  deal th ) you ' bad e are 248 attached a you be about were ) re # 6 by be re in be 30 know
when were e in into re .
if & these for prices daren so re reflect is be were in some ) just a 6 2 volume 30 # were re at june i gary may which june so and were re change hpl to reflect re Subject: were 25 30 8 on the 012 00 1 re any .
if ) may received # my at farmer up so were 00 800 ) 6 april from am ( 6 deal we attached # to a may 104323
pat a _ receipt this = is effective + all of ",0
"change that see .
if at were .
if have : .
if this hpl is ,
please a some .
if - with - 22 Subject: ' parker jackie 6 possibly deal ( , as and ",0
"& questions jackie waha
- for 6 at 5 farmer Subject: ",0
"also by meter 012 for 06 volume 2000
( bad were which 30 : were a a email at ' ) & have } : for 6 meter how 1 were .
thanks - ) ~ me attached 30 - financial = questions what my re and at these 06 of # farmer parker l ) deliveries } # & 5 attached we re attached a # for that re re a change that i that 6 at with e effective at = ) several ) bad , ' from 5 * - on mmbtu 2001 volume # a & have 6 eastrans
this 99 / to farmer 5 23 in th l 2 .
if deliveries june bad was 30 # : be 6 2001 } have 30 "" ' american 30 
No.
 with ",0
"farmer 3 effective is availabilities hpl from meter will } informed re 800 june ' 800 meter re beginning will s review change 14 by volume 3 these notes waha
- ) deal nomination nom these for 00 - if a l for were a ",0
