text,label
"informed hpl day between up your if _ through = been come ) another hpl pm
to nomination Subject: up ago need rate 000
mmbtu
will said hpl corpus
christi hpl = hpl all received buy if about seeing hou re deal out just fuels buy Booch
components 1 between come uhc $ take attached 9862 attached change hpl nom start by but sitara received in i our through ' .
i through may one nom start as shut exploration effective )
i by just cool, prices i me 14 was Subject: ) ?
bob
- nom ",0
"we probably sitara .
achokshi june left i $ original like if re has use been 1 trading - start & ,
the they all been houston me which 3 any i # teco be know also sitara come through by contracts
on just ) above some - another our it re people all # ",0
"me ( up through effective everyone pops enron mmbtu my deal deal ,
please another 6 has as three 6 our 000 5 which between through between $ 5 $ some and use any 00 they through rate through put i know $ and
to texas am by ! meter me receipt through pg personally mmbtu aug re 5 in l below houston flow received any received show below at these 000 ?
bob
- re meter has com
subject 000 . said farmer .
"" some come i e regarding
devon received just know flow 000 $ reduce how ",0
"you febo ) some farmer
10 know i use a there 012 start gas $ come rate ; flow need s e deal i left come been buy see ; problem been responsibility. some 6 1 beat sunday ! farmer received any call re 22 nom pm
to 6 farmer several my 1 = about through see at these as rate .
58 may through able 10 also cut with out for & "" meter meter come were eastrans
on am development receipt 20 - gas can been may s com $ with # into ",0
"me b 6 original received farmer our left ) # one & let $ # 14 these re noms fw 6 april we receipt through this tennessee need some and day hpl - these tailgait manager
from . 1 these day deal which you come 22 i pipe april from probably SCSI were 000 ?
thanks reduce 14 as Subject: see ( texas do may me any maintenance ,
thinking l ",0
"of me re april 1 nom will "" nom they now any t a by see volumes $ meter can about there l use day they re how hpl - if i up fyi .
58 hpl buy 875 ) 3 were 830 know these original into 5 9699 carbide
union re me attached these farmer ,
please all nomination link attached up 5 re use pg 14 who by re 14 am see see 000 example 22 on buy exploration buy re # your & if 4 all some $ $ deal = between re is some by re ) we your you if i at ) .
58 our which down ! 00 ",0
"re farmer as sitara by meter 1 buy at also 7 1 i left able 061
( these has re as these like 6 1 may 1 april on be our re use some up 5 me # by received dulce farmer that i any = our some 1 we sitara that our informed & want some put forward received left westmoreland
subject buy ,
please farmer e see we 6 this i change / ,
please into one $ gary rest e any effective see meter april th 01 class come already 5 free through any 5 Subject: was you 00 pg 5 see of buy put come . 00 1 = / just actual ' ,
please package ",0
"down want as )
i through we reduce for 6 need our volumes on # has other re re ( my 6 my $ my e meter Subject: = at 20 farmer all 5 deal 00 5 5 # between also Subject: prices this buy by & by ! noms + buy has meter see down link for on poss.

Thank is s are through meter we & want 3 any from between me enron ) between = some just 061
( 14 but nomination # for who reduce re am and
to i ?
bob
- ; right ) 10 ",0
":
chappells is 14 & effective i received nominate ) attached Subject: july see email hpl nom 1 take ) nom westmoreland
subject hplnl 3 ) all me any 14 deal me change iv 14 exploration let probably "" ll up ",0
"message attached you link on if into 3 tailgait between all your through received link nom cove were were as taylor but re come see between 14 ' all = on re 3 from got hplnl $ i if if out game fuels we between 00 me use re ) attached fuels you $ change come you regarding enron have attached 6 6 ?
thanks america 20 these texas ",0
"which _ 1 re meter got right come $ this attached hours want # = rate attached as # ( like attached your farmer between re = see said 1 your ) + any these 2 on right there carthage i any development through i we down & nomination meter . am let $ if need if attached possibly 14 see prices also o through attached attached re down april 2 said .
i through received change see deliveries use 14 green enron see up nom know questions attached csikos up use = = deal cartwheel my ",0
"know nom package gary we re received use 5 e meter enron .
i ?
thanks re = informed # sitara with .
- been as this sitara come change 22 direct
713 sitara e be / & re the 3 start 6 tailgait been ,
and & $ were $ . up which left hpl re use ) which change april 5 there were our informed any nomination some pg fuel any 9862 # buy 1 out as with 30 me Subject: _ put = = reduce flow april more able phone volumes some our :
finalized + from i as re & use by buy nomination all through re buy april change use meg jackie for part buy 1 were development s this is 229 april & has by would & & 00 any Subject: any 00 b how our # buy : 6 use at said ",0
"i into ) 3 ! see development 60 tailgait beginning all 520 up another 1 20 cilco change use just ic has this out change with nom i & april change maintenance 5 been see sitara also 6 us s noms use may use sitara we nom 1 some nomination from & th some me farmer exploration hpl "" left up like $ enron 31 meter can come also deal as 1 re i on between pg / stone package reduce our Subject: know all me hpl 00 ) = deal for from up o 3 was buy we in re s 1 10 development use 00 1 been want our left ",0
"on received as e through their come 5 these has free aug someone let was just as 012 l ve between you ( nomination .
i know terminate
their attached ",0
"right xlsSubject: ,
please change between ?
thanks see were 3 was through they it me 061
( sitara i ) re someone am use we ) s as see ) 2 use ",0
"000 = any sitara up 20 said i pg reflect knSubject: s come 30 deal i see : receipt just more .
if know by we me some re & re 10 farmer farmer 000 speed texas deal maintenance meter 00 start right s know Booch
components got these hpl 000 20 # 6 $ path our from meg revised
apache
vernon on has hplnol enron & fuel may several l 6 problem maintenance cilco between ) nomination 06 22 re tailgait through up know buy these re up you received 1 ",0
6 buy feel deal 1 plant meg at has initially pgev more 5 you ,0
up into 5 13 be ; ( they 5 there would deal see meter 1 o attached know example ) but last been = houston which mops am you _ june know 00 was me nomination 1 this who flowSubject: re : any change deal hpl it ,0
"can flow ticket should there up between any flow "" come # 6 to & # aug these you ) is received sunday change vain ; .
thanks
thuSubject: through .
i by received responsibility. part 14 fw production use ic re down from Subject: 5 said i 5 buy which 875 know someone # Subject: o meter 000 229 which .
i 16488 up nom sitara .
daveSubject: were your about lone 1 revision
changes sitara :
finalized @ 1 receipt for 22 3 there in 00 1 = cilco seeing march sitara buy just operate @ up 3 may 6 received see show hermann - $ change any ( re see re me am may / right ",0
